Totaal,Handsoorten,,"Terug-
vangst",Landen,,Kleurring,Locaties,Vangmethoden,Aantal zelf geringd,,,,,
,80,,,4,,5,8,8,,21,uniek,71,5,21
3739,,,942,,,200,,,1718,76,door mij,1718,91,76
Datum,Soort,"Nieuwe
projectsoort","Terug-
vangst",Buitenland,Ringnummer,Kleurring,Locatie,Vangmethode,Ringer,"Zoönose
door mij",Bijzonderheid,Ringsoorten,Kleurring,Zoönose
,,,j,land,,kleurcode,,,,j,,,,
20-06-2024,Oeverzwaluw,77,j,,BJ76183,,"De Haar, Utrecht",Mistnet,Thijs ter Avest,,,Oeverzwaluw,,
07-07-2024,Zwartkop,504,,,BT62701,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Koolmees,443,,,BT62702,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Zwartkop,505,j,,BT62686,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Merel,87,,,K669873,,"Hackfort, Vorden",Mistnet,Jacob de Vries,j,,,,Merel
07-07-2024,Roodborst,195,,,BT62703,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Buizerd,1,,,6217761,,"Hackfort, Vorden",Mistnet,Jacob de Vries,j,,,,Buizerd
07-07-2024,Tjiftjaf,191,,,26671A,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Tjiftjaf,192,,,26672A,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Zwartkop,506,,,BT62704,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Roodborst,196,j,,BT62654,,"Hackfort, Vorden",Mistnet,Jacob de Vries,j,,,,Roodborst
07-07-2024,Tuinfluiter,63,j,,BT33476,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Bonte Vliegenvanger,6,,,BT62705,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Bonte Vliegenvanger,,
07-07-2024,Zwartkop,507,,,BT62706,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Staartmees,24,j,,BR10241,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,IJsvogel,5,,,P45368,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,IJsvogel,,
07-07-2024,Staartmees,25,,,26673A,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Koolmees,444,,,BT62707,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
07-07-2024,Tjiftjaf,193,,,26674A,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
07-07-2024,Tjiftjaf,194,,,26675A,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,508,,,BT63034,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Heggenmus,48,,,BT63035,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,509,,,BT63036,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Koolmees,445,j,,BT33510,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Geelgors,30,,,Y041306,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Bonte Vliegenvanger,7,,,BT63037,,"Hackfort, Vorden",Mistnet,Rick Elizen,,,,,
01-09-2024,Goudhaan,17,,,26732A,,"Hackfort, Vorden",Mistnet,Rick Elizen,,,,,
01-09-2024,Koolmees,446,,,BT63984,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Grasmus,40,,,BT62985,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Koolmees,447,j,,BT62766,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Koolmees,448,j,,BT62663,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Geelgors,31,,,Y041307,,"Hackfort, Vorden",Mistnet,Rick Elizen,,,,,
01-09-2024,Roodborst,197,,,BT63020,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Tjiftjaf,195,,,26724A,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Roodborst,198,,,BT63021,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Tuinfluiter,64,,,BT63022,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,510,,,BT63023,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,511,,,BT63024,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,512,,,BT63025,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Roodborst,199,,,BT63026,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Tuinfluiter,65,,,BT63027,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,513,,,BT63028,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,514,,,BT63029,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,515,,,BT63030,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,516,,,BT63031,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Tjiftjaf,196,,,26725A,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,517,,,BT63032,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Tjiftjaf,197,,,26726A,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Tjiftjaf,198,,,26727A,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Tjiftjaf,199,,,26728A,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Tjiftjaf,200,,,26729A,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Bosrietzanger,10,,,BT63033,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Koolmees,449,,,BT63001,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,518,,,BT63002,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,519,,,BT63003,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,520,,,BT63004,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,521,,,BT63005,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,522,,,BT63006,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Tuinfluiter,66,,,BT63007,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Roodborst,200,,,BT63008,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,523,,,BT63009,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,524,,,BT63010,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,525,,,BT63011,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,526,,,BT63012,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Sprinkhaanzanger,12,,,BT63013,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Tuinfluiter,67,,,BT63014,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Roodborst,201,j,,BT62703,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,527,,,BT63015,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,528,,,BT63016,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Kleine Karekiet,77,,,BT63017,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,529,,,BT63018,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,530,,,BT63019,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,531,,,BT62975,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Koolmees,450,j,,BT62702,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Tuinfluiter,68,,,BT62976,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,532,,,BT62977,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Koolmees,451,j,,BT62663,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,533,,,BT62978,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Vink,82,j,,Y041252,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,534,,,BT62979,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Heggenmus,49,j,,BT62560,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Heggenmus,,
01-09-2024,Koolmees,452,,,BT62980,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Goudvink,25,j,,Y041285,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Goudvink,,
01-09-2024,Pimpelmees,312,j,,BT33296,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Pimpelmees,313,j,,BT62810,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Koolmees,453,j,,BT62822,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Sprinkhaanzanger,13,,,BT62981,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Sprinkhaanzanger,,
01-09-2024,Koolmees,454,j,,BT62799,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Tjiftjaf,201,,,26730A,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Pimpelmees,314,,,BT62982,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
01-09-2024,Tjiftjaf,202,,,26731A,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,535,,,BT62983,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,536,,,BT62960,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Pimpelmees,315,,,BT62961,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Koolmees,455,j,,BT62799,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Roodborst,202,,,BT62962,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
01-09-2024,Koolmees,456,j,,BT62812,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,537,,,BT62963,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,538,,,BT62964,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Zwartkop,539,,,BT62965,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,540,,,BT62966,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Zwartkop,541,,,BT62967,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,542,,,BT62968,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Koolmees,457,j,,BT62765,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,543,,,BT62969,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Pimpelmees,316,j,,BT62889,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
01-09-2024,Koolmees,458,,,BT62970,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,544,,,BT62971,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Pimpelmees,317,j,,BT62791,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Vink,83,,,BT62972,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Roodborst,203,,,BT62973,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
01-09-2024,Zwartkop,545,,,BT62974,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Koolmees,459,j,,BT62683,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Pimpelmees,318,,,BT62943,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Glanskop,14,,,BT62944,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,546,,,BT62945,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Tuinfluiter,69,,,BT62946,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,547,j,,BT62584,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Zwartkop,548,,,BT62947,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Roodborst,204,,,BT62948,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
01-09-2024,Koolmees,460,,,BT62949,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,549,,,BT62950,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Grasmus,41,,,BT62951,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Grasmus,,
01-09-2024,Zwartkop,550,,,BT62952,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Tuinfluiter,70,,,BT62953,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Tuinfluiter,,
01-09-2024,Zwartkop,551,j,,BT33792,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Kleine Karekiet,78,,,BT62954,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,552,,,BT62955,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Vink,84,,,BT62956,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,553,,,BT62957,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Zwartkop,,
01-09-2024,Pimpelmees,319,,,BT62958,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Koolmees,461,,,BT62959,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,554,,,BT62927,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,555,,,BT62928,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Tjiftjaf,203,,,26723A,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,556,,,BT62929,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,557,,,BT62930,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,558,,,BT62931,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,559,,,BT62932,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Roodborst,205,,,BT62933,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,560,,,BT62934,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Roodborst,206,,,BT62935,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Roodborst,207,,,BT62936,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Tuinfluiter,71,,,BT62937,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,561,,,BT62938,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,562,,,BT62939,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,563,j,,BR10912,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Roodborst,208,,,BT62940,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Zwartkop,564,,,BT62941,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Winterkoning,79,,,AKY182,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Winterkoning,,
01-09-2024,Pimpelmees,320,j,,BT62722,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Pimpelmees,321,,,BT62942,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,565,,,BT62913,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Roodborst,209,,,BT62914,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zanglijster,56,,,H391741,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
01-09-2024,Zwartkop,566,,,BT62915,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,567,,,BT62916,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Tjiftjaf,204,,,26721A,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Tuinfluiter,72,,,BT62917,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,568,,,BT62918,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Geelgors,32,,,Y041305,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Koolmees,462,,,BT62919,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,569,,,BT62920,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,570,,,BT62921,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,571,,,BT62922,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Zwartkop,572,,,BT62923,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Koolmees,463,,,BT62924,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Tjiftjaf,205,j,,26649A,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
01-09-2024,Koolmees,464,j,,BT62702,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Tjiftjaf,206,,,26722A,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
01-09-2024,Zwartkop,573,,,BT62925,,"Hackfort, Vorden",Mistnet,Jacob de Vries,,,,,
01-09-2024,Kleine Karekiet,79,,,BT62926,,"Hackfort, Vorden",Mistnet,Geert van Dijk,,,,,
22-09-2024,Zwartkop,574,,,BT63201,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,575,j,België,17123453,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,576,,,BT63202,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,577,,,BT63203,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,578,,,BT63204,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,579,,,BT63205,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,580,,,BT63206,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Kleine Karekiet,80,j,,BT63170,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Roodborst,210,,,BT63207,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,581,,,BT63208,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Koolmees,465,j,,BT62663,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Koolmees,466,j,,BT62702,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Roodborst,211,,,BT63209,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Pimpelmees,322,,,BT63210,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Pimpelmees,323,,,BT63211,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Koolmees,467,,,BT63212,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Pimpelmees,324,,,BT63213,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Pimpelmees,325,,,BT63214,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Zwartkop,582,,,BT63215,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Tuinfluiter,73,,,BT63216,,"Hackfort, Vorden",Mistnet,Dennis Massen,,,,,
22-09-2024,Geelgors,33,j,,Y041304,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Kleine Karekiet,81,,,BT63181,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
22-09-2024,Zanglijster,57,j,,K669886,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Zwartkop,583,,,BT63182,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Roodborst,212,,,BT63183,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
22-09-2024,Zwartkop,584,,,BT63184,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Roodborst,213,j,,BT63159,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Roodborst,214,,,BT63185,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Tjiftjaf,207,,,26743A,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
22-09-2024,Zwartkop,585,,,BT63186,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Tjiftjaf,208,,,26744A,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
22-09-2024,Roodborst,215,,,BT63187,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Pimpelmees,326,,,BT63188,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Roodborst,216,,,BT63189,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Roodborst,217,,,BT63190,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
22-09-2024,Zwartkop,586,,,BT63191,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Roodborst,218,,,BT63192,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
22-09-2024,Zwartkop,587,,,BT63193,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Roodborst,219,,,BT63194,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
22-09-2024,Roodborst,220,,,BT63195,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
22-09-2024,Koolmees,468,,,BT63196,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Koolmees,,
22-09-2024,Kleine Karekiet,82,,,BT63197,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Kleine Karekiet,,
22-09-2024,Tjiftjaf,209,,,26745A,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
22-09-2024,Tjiftjaf,210,j,,26703A,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Tjiftjaf,,
22-09-2024,Geelgors,34,j,,Y041250,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Vuurgoudhaan,8,,,26746A,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Boomklever,29,,,Y041309,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Tjiftjaf,211,,,26747A,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Boomklever,30,,,Y041310,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Roodborst,221,,,BT63198,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Vink,85,,,Y041311,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Roodborst,222,,,BT63199,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Vink,86,,,Y041312,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Vink,87,,,Y041313,,"Hackfort, Vorden",Mistnet,Wouter Lebbink,,,,,
22-09-2024,Roodborst,223,,,BT63200,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Zwartkop,588,,,BT63301,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Geelgors,35,,,Y041314,,"Hackfort, Vorden",Mistnet,Rick Elizen,,,,,
22-09-2024,Roodborst,224,,,BT63302,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Pimpelmees,327,,,BT63303,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Pimpelmees,,
22-09-2024,Roodborst,225,,,BT63304,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Tjiftjaf,212,,,26748A,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Roodborst,226,,,BT63305,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Roodborst,,
22-09-2024,Vink,88,,,BT63306,,"Hackfort, Vorden",Mistnet,Thijs ter Avest,,,Vink,,
22-09-2024,Heggenmus,50,,,BT63307,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
22-09-2024,Zwartkop,589,j,Spanje,C05B946,,"Hackfort, Vorden",Mistnet,Udo Hassefras,,,,,
